Date,ADR_Close,USD_TWD,TWS_Close,ADR_TWD,Premium
2016-07-18,22.08792495727539,31.319000244140625,169.5,138.35434542589354,-18.375017447850418
2016-07-19,21.792251586914062,31.992000579833984,170.5,139.43554508088855,-18.2196216534378
2016-07-20,22.016002655029297,31.979999542236328,170.0,140.81435096594214,-17.168028843563444
2016-07-21,21.960067749023438,32.040000915527344,172.0,140.7201181567507,-18.185977815842623
2016-07-22,22.167844772338867,32.04999923706055,171.0,142.09588160814747,-16.902993211609672
2016-07-25,22.26373863220215,32.05699920654297,171.5,142.74173033343686,-16.76867035951204
2016-07-26,22.639326095581055,32.137001037597656,173.0,145.51200924484002,-15.889011997202307
2016-07-27,22.45553207397461,32.09700012207031,175.0,144.15104314390337,-17.62797534634093
2016-07-28,22.48748779296875,32.0629997253418,176.5,144.2032629859168,-18.298434568885657
2016-07-29,22.199804306030273,31.94099998474121,172.5,141.81678980003417,-17.787368231864253
2016-08-01,22.871074676513672,30.840999603271484,177.0,141.07336100495013,-20.297536155395413
2016-08-02,22.50347328186035,31.6200008392334,176.0,142.31196881161813,-19.140926811580606
2016-08-03,22.50347328186035,31.676000595092773,172.5,142.56400661357256,-17.354199064595623
2016-08-04,22.695266723632812,31.738000869750977,174.5,144.06047900277773,-17.44385157433941
2016-08-05,23.006921768188477,31.687999725341797,177.0,145.80866613426332,-17.622222523015076
2016-08-08,23.246662139892578,31.549999237060547,178.0,146.68643455556304,-17.591890699121894
2016-08-09,23.494394302368164,31.5049991607666,178.5,148.03817455576572,-17.06544842814245
2016-08-10,23.35055160522461,31.44300079345703,179.5,146.84228253014734,-18.19371446788449
2016-08-11,23.286617279052734,31.20599937438965,176.5,145.33643284835415,-17.656411983935328
2016-08-12,23.366533279418945,31.31800079345703,177.5,146.35862155703654,-17.54443855941603
2016-08-15,23.486408233642578,31.386999130249023,179.0,147.4335749604026,-17.634874323797423
2016-08-16,23.238672256469727,31.351999282836914,175.5,145.71576718378418,-16.971072829752607
2016-08-17,23.15875816345215,31.240999221801758,177.0,144.70054915246072,-18.248277314993942
2016-08-18,23.302602767944336,31.395999908447266,176.0,146.32170287379267,-16.862668821708702
2016-08-19,22.887054443359375,31.41200065612793,174.5,143.78563383832807,-17.60135596657417
2016-08-22,22.695266723632812,31.601999282836914,173.0,143.4431605448073,-17.084878297799243
2016-08-23,22.775177001953125,31.791000366210938,174.0,144.80913208192214,-16.77636087245854
2016-08-24,22.68726921081543,31.805999755859375,173.5,144.3182557960623,-16.81944910889782
2016-08-25,22.855093002319336,31.75,177.0,145.12984056472777,-18.005739793939114
2016-08-26,22.887054443359375,31.659000396728516,177.0,144.9162531404523,-18.12641065511169
2016-08-29,22.93500328063965,31.7450008392334,176.5,145.6143396783453,-17.49895768932278
2016-08-30,22.871074676513672,31.68600082397461,174.5,144.9385782090394,-16.940642860149335
2016-08-31,22.966964721679688,31.71500015258789,176.0,145.6794579305104,-17.227580721300907
2016-09-01,23.142776489257812,31.714000701904297,173.5,146.7900059648673,-15.394809242151409
2016-09-02,23.286617279052734,31.718000411987305,174.5,147.72098729015707,-15.3461390887352
2016-09-06,23.56631088256836,31.481000900268555,179.0,148.37821082202862,-17.10714479216279
2016-09-07,23.830028533935547,31.1200008392334,184.0,148.318101595006,-19.392336089670646
2016-09-08,23.80605125427246,31.22100067138672,183.0,148.64974843854142,-18.770629268556604
2016-09-09,22.847095489501953,31.288999557495117,179.5,142.97255213221507,-20.349553129685194
2016-09-12,23.166751861572266,31.628000259399414,175.0,146.5436067774499,-16.260796127171485
2016-09-13,22.767189025878906,31.665000915527344,175.0,144.18461226968793,-17.608792988749755
2016-09-14,22.871074676513672,31.770999908447266,173.5,145.3273822907213,-16.23782000534796
2016-09-19,23.917930603027344,31.683000564575195,182.5,151.55836175983714,-16.954322323376914
2016-09-20,23.893957138061523,31.400999069213867,183.0,150.0588251704212,-18.000641983376397
2016-09-21,24.37343406677246,31.334999084472656,184.0,152.74830683355395,-16.984615851329377
2016-09-22,24.501296997070312,31.14699935913086,185.5,152.62837637312478,-17.720551820417906
2016-09-23,24.06976890563965,31.371999740600586,187.5,151.02335677280863,-19.454209721168738
2016-09-26,23.846010208129883,31.327999114990234,183.0,149.40955733926822,-18.355433147940868
2016-09-29,24.293521881103516,31.367000579833984,185.5,152.4029829861567,-17.8420576894034
2016-09-30,24.44536018371582,31.378000259399414,182.5,153.40930363714943,-15.940107596082498
2016-10-03,24.549243927001953,31.30699920654297,186.0,153.712632028776,-17.35879998452903
2016-10-04,24.285533905029297,31.312000274658203,187.0,152.08572886089968,-18.67073322946541
2016-10-05,24.39741325378418,31.482999801635742,186.0,153.6207513258625,-17.408198211901883
2016-10-06,24.589202880859375,31.405000686645508,187.5,154.44478667149087,-17.629447108538198
2016-10-07,24.916841506958008,31.38599967956543,188.0,156.40799591063333,-16.80425749434398
2016-10-11,24.557231903076172,31.47100067138672,187.5,154.56813234182192,-17.563662751028307
2016-10-12,25.052696228027344,31.594999313354492,189.5,158.30798402444051,-16.46016674172005
2016-10-13,24.39741325378418,31.607999801635742,188.5,154.23068665720712,-18.180007078404714
2016-10-14,24.501296997070312,31.739999771118164,188.0,155.534232215822,-17.26902541711597
2016-10-17,24.42937469482422,31.70199966430664,186.5,154.8920056749077,-16.947986233293467
2016-10-18,24.661123275756836,31.77199935913086,187.0,156.70663858255867,-16.199658512000713
2016-10-19,24.757020950317383,31.66200065612793,189.5,156.77136271454438,-17.271048699448876
2016-10-20,24.82094955444336,31.472000122070312,190.5,156.2329854814685,-17.987934130462733
2016-10-21,24.836933135986328,31.520999908447266,188.5,156.57699342110718,-16.935282004717678
2016-10-24,25.10064697265625,31.742000579833984,191.0,159.34895015205257,-16.571230286883477
2016-10-25,25.212520599365234,31.67300033569336,193.0,159.71123468147417,-17.24806493187867
2016-10-26,24.94081687927246,31.545000076293945,191.5,157.35161407189662,-17.83205531493649
2016-10-27,24.589202880859375,31.558000564575195,188.5,155.19721567932282,-17.667259586566143
2016-10-28,24.589202880859375,31.67099952697754,189.5,155.7529265616904,-17.808482025493188
2016-10-31,24.8529109954834,31.610000610351562,188.5,157.12010634724865,-16.647158436472864
2016-11-01,24.54125213623047,31.551000595092773,189.5,154.86021215090585,-18.279571424324093
2016-11-02,24.285533905029297,31.555999755859375,186.0,153.27086039560382,-17.596311615266767
2016-11-03,24.1976318359375,31.542999267578125,184.5,152.65317665562034,-17.26115086416241
2016-11-04,24.165664672851562,31.461000442504883,184.5,152.05519739320152,-17.58525886547343
2016-11-07,25.052696228027344,31.45199966430664,189.0,157.59147867077846,-16.618265253556373
2016-11-08,25.04471206665039,31.51099967956543,188.5,157.8367827814058,-16.266958736654757
2016-11-09,24.44536018371582,31.472999572753906,182.0,153.87376212358066,-15.453976855175455
2016-11-10,23.526357650756836,31.44099998474121,185.5,147.9384421076924,-20.248818270785772
2016-11-11,23.917930603027344,31.68600082397461,181.5,151.5727137590584,-16.48886294266756
2016-11-14,23.05487632751465,31.99799919128418,180.5,147.5419828165941,-18.259289298285818
2016-11-15,23.334566116333008,31.93600082397461,180.0,149.0425445436602,-17.19858636463323
2016-11-16,23.86199188232422,31.847999572753906,180.0,151.99134145466377,-15.56036585852013
2016-11-17,23.55033302307129,31.827999114990234,181.5,149.91199572320767,-17.403859105670705
2016-11-18,23.55033302307129,31.844999313354492,181.0,149.99206778979496,-17.131454259781787
2016-11-21,23.694177627563477,32.01300048828125,181.0,151.70434399212246,-16.185445308219638
2016-11-22,23.901948928833008,31.992000579833984,184.0,152.93423279807757,-16.883569131479582
2016-11-23,23.88596534729004,31.929000854492188,185.5,152.5310015967989,-17.773044961294403
2016-11-25,23.70216941833496,31.920000076293945,182.0,151.31464992831678,-16.860082456968804
2016-11-28,23.70216941833496,31.827999114990234,184.0,150.87852545402274,-18.000801383683296
2016-11-29,23.614261627197266,31.763999938964844,182.0,150.01668097699877,-17.573252210440238
2016-11-30,23.72614097595215,31.812999725341797,183.0,150.95994327027728,-17.50822772115995
2016-12-01,22.815135955810547,31.871000289916992,183.0,145.42824093242672,-20.531015883919824
2016-12-02,23.0628662109375,31.881999969482422,178.0,147.0580599666573,-17.383112378282405
2016-12-05,23.19072723388672,31.902000427246094,179.0,147.96611802472034,-17.337364231999807
2016-12-06,23.582300186157227,31.972000122070312,182.0,150.79466088610351,-17.145790721921152
2016-12-07,23.917930603027344,31.937999725341797,181.5,152.7781722060463,-15.824698509065405
2016-12-08,24.00583839416504,31.89299964904785,185.5,153.12363909604102,-17.453563829627484
2016-12-09,24.06976890563965,31.746999740600586,186.0,152.8285894407316,-17.834091698531395
2016-12-12,23.893957138061523,31.81599998474121,185.0,152.04202798799452,-17.815120006489447
2016-12-13,24.261560440063477,31.851999282836914,186.0,154.55584114748126,-16.905461748665985
2016-12-14,23.869983673095703,31.77899932861328,187.5,151.71283902426367,-19.086485853726042
2016-12-15,24.101734161376953,31.79400062561035,187.0,153.25811020102265,-18.04379133635152
2016-12-16,23.558324813842773,31.913999557495117,185.0,150.3680735368609,-18.71996025034547
2016-12-19,23.390506744384766,32.029998779296875,182.5,149.83958049395588,-17.896120277284457
2016-12-20,23.422470092773438,31.964000701904297,182.5,149.7351700971485,-17.95333145361725
2016-12-21,23.286617279052734,31.98699951171875,180.0,148.97380310692824,-17.236776051706528
2016-12-22,22.966964721679688,32.000999450683594,179.0,146.99316508846823,-17.88091335839763
2016-12-23,23.214696884155273,32.01100158691406,178.5,148.62513975968469,-16.736616381129032
2016-12-27,23.254653930664062,32.215999603271484,180.0,149.83438436089781,-16.758675355056774
2016-12-28,23.270645141601562,32.27199935913086,182.0,150.19804901926545,-17.473599439964037
2016-12-29,23.27862548828125,32.29600143432617,180.0,150.3613044317346,-16.46594198236967
2016-12-30,22.974956512451172,32.27000045776367,181.5,148.28037143477997,-18.30282565576862
2017-01-03,23.422470092773438,32.263999938964844,183.0,151.1405147287296,-17.409554793043924
2017-01-04,23.41448211669922,32.22700119018555,183.0,150.91570860848879,-17.53239966749247
2017-01-05,23.814043045043945,32.229000091552734,183.5,153.50055909579243,-16.348469157606303
2017-01-06,23.678192138671875,31.94300079345703,184.0,151.27050205464474,-17.787770622475684
2017-01-09,24.00583839416504,32.04100036621094,184.0,153.83421535572853,-16.394448176234487
2017-01-10,24.029809951782227,32.00299835205078,184.0,153.80519365739602,-16.410220838371725
2017-01-11,24.109725952148438,31.929000854492188,182.0,153.959892105544,-15.406652689261547
2017-01-12,23.406490325927734,31.913999557495117,184.5,149.39894438083428,-19.024962395211777
2017-01-13,23.526357650756836,31.70599937438965,181.5,149.18533619131267,-17.804222484125255
2017-01-17,23.670204162597656,31.680999755859375,181.0,149.97914645927958,-17.138593116420118
2017-01-18,23.56631088256836,31.35099983215332,181.0,147.76548170477471,-18.36161231780402
2017-01-19,23.678192138671875,31.57900047302246,180.5,149.54672814948717,-17.148627063996024
2017-01-20,24.029809951782227,31.613000869750977,181.0,151.93088058112843,-16.060286971752248
2017-01-23,24.23758316040039,31.523000717163086,185.0,152.80827026952028,-17.4009349894485
2017-01-24,24.62915802001953,31.41200065612793,185.5,154.7302255769464,-16.587479473344256
2017-02-02,24.597192764282227,31.2810001373291,184.5,153.88495804748453,-16.593518673450113
2017-02-03,24.749027252197266,31.079999923706055,184.5,153.83995302201802,-16.617911641182648
2017-02-06,24.66911506652832,30.851999282836914,184.5,152.21830406815062,-17.496854163604002
2017-02-07,24.389421463012695,30.922000885009766,184.5,150.83394241283094,-18.247185684102472
2017-02-08,24.23758316040039,31.030000686645508,183.5,150.41844442197035,-18.028095682849944
2017-02-09,24.14168930053711,31.111000061035156,184.0,150.21441946050035,-18.361728554075896
2017-02-10,24.54125213623047,31.040000915527344,185.5,152.35209775535623,-17.869489080670498
2017-02-13,25.32439422607422,30.95199966430664,187.5,156.76812831684364,-16.390331564350056
2017-02-14,25.036714553833008,31.010000228881836,187.5,155.27770480896214,-17.185224101886853
2017-02-15,25.37234878540039,30.7549991607666,189.0,156.06531312033331,-17.4257602537919
2017-02-16,25.827856063842773,30.74799919128418,189.0,158.83097947272836,-15.962444723424152
2017-02-17,25.84383773803711,30.780000686645508,189.5,159.09466866446746,-16.045029728513217
2017-02-21,25.835844039916992,30.783000946044922,190.0,159.06096230452675,-16.28370405024908
2017-02-22,25.628067016601562,30.788000106811523,188.5,157.80738600890035,-16.28255384143218
2017-02-23,25.37234878540039,30.76799964904785,188.5,156.13128370494377,-17.171732782523197
2017-02-24,25.508197784423828,30.719999313354492,189.0,156.7223636844821,-17.07811445265497
2017-03-01,25.236492156982422,30.639999389648438,186.0,154.6492208573618,-16.85525760356893
2017-03-02,24.66911506652832,30.756999969482422,186.0,151.749594269674,-18.414196629207535
2017-03-03,24.65312957763672,30.78499984741211,184.0,151.78931805715547,-17.505805403719854
2017-03-06,24.65312957763672,30.9060001373291,183.5,152.3859252224065,-16.95589906135885
2017-03-07,25.02073097229004,30.968000411987305,185.5,154.96840141162028,-16.459082796970204
2017-03-08,24.948808670043945,30.840999603271484,187.0,153.8892396589843,-17.706288952414805
2017-03-09,24.757020950317383,30.8700008392334,184.5,152.84985150264328,-17.154552031087654
2017-03-10,24.82094955444336,31.016000747680664,183.5,153.96931798775185,-16.093014720571198
2017-03-13,25.17256736755371,31.027999877929688,186.5,156.21088344152668,-16.240813168082212
2017-03-14,24.94081687927246,30.923999786376953,186.0,154.25396316933765,-17.067761736915244
2017-03-15,25.500207901000977,30.947999954223633,186.5,157.83608659057427,-15.369390568056696
2017-03-16,25.899776458740234,30.5049991607666,190.0,158.0145318275827,-16.834456932851218
2017-03-17,26.043617248535156,30.65399932861328,191.5,159.66820513025158,-16.622347190469146
2017-03-20,26.251388549804688,30.51799964904785,191.5,160.22797330999165,-16.33004004700175
2017-03-21,25.955711364746094,30.506999969482422,195.0,158.36617716244072,-18.786575814132966
2017-03-22,26.1235294342041,30.43600082397461,193.5,159.0191526769122,-17.819559340097058
2017-03-23,26.01964569091797,30.490999221801758,193.5,158.67299930266745,-17.998449972781682
2017-03-24,26.219425201416016,30.461000442504883,192.5,159.73398453251139,-17.021306736357722
2017-03-27,26.50710678100586,30.325000762939453,193.0,160.76560667146404,-16.701758201313964
2017-03-28,26.650949478149414,30.229999542236328,194.5,161.13163810492406,-17.15597012600305
2017-03-29,26.315319061279297,30.163000106811523,191.5,158.74979433122934,-17.101935075076057
2017-03-30,26.427194595336914,30.26300048828125,191.5,159.95324058851693,-16.473503609129537
2017-03-31,26.243398666381836,30.29800033569336,189.0,159.0245003207543,-15.860052740341645
2017-04-05,26.291349411010742,30.46299934387207,193.0,160.18267197142632,-17.003796905996726
2017-04-06,26.25937843322754,30.375,191.5,159.5257239818573,-16.696749878925687
2017-04-07,26.267370223999023,30.551000595092773,191.0,160.49888866898328,-15.9691682361344
2017-04-10,25.9876766204834,30.59600067138672,190.0,159.0237942656182,-16.303266175990426
2017-04-11,25.891782760620117,30.628999710083008,191.0,158.60788133371315,-16.95922443261092
2017-04-12,25.79588508605957,30.62700080871582,191.0,158.01011867845736,-17.272189173582532
2017-04-13,25.436277389526367,30.371000289916992,191.5,154.50503759434287,-19.318518227497194
2017-04-17,25.59610366821289,30.384000778198242,187.5,155.54240675476467,-17.044049730792178
2017-04-18,25.40431022644043,30.329999923706055,188.0,154.10254544594864,-18.030560933006047
2017-04-19,25.260469436645508,30.382999420166016,186.5,153.49776564934436,-17.695568016437345
2017-04-20,25.40431022644043,30.399999618530273,187.0,154.45820423856276,-17.402029818950393
2017-04-21,25.636058807373047,30.389999389648438,190.0,155.81596230181168,-17.991598788520168
2017-04-24,26.131521224975586,30.341999053955078,190.0,158.57651845732326,-16.538674496145656
2017-04-25,26.427194595336914,30.253000259399414,192.0,159.9003849895853,-16.718549484590994
2017-04-26,26.371259689331055,30.128000259399414,191.0,158.90266375217107,-16.80488808786855
2017-04-27,26.387239456176758,30.111000061035156,193.0,158.90923377509753,-17.66360944295464
2017-04-28,26.427194595336914,30.145999908447266,194.5,159.33484117030895,-18.07977317721905
2017-05-02,27.114450454711914,30.19499969482422,196.5,163.74416464107054,-16.66963631497682
2017-05-03,27.40213394165039,30.038000106811523,198.0,164.62106045323162,-16.85805027614564
2017-05-04,27.28226661682129,30.042999267578125,198.0,163.92822319740662,-17.207968082117866
2017-05-05,27.506013870239258,30.118999481201172,197.5,165.6907234975297,-16.105962786060914
2017-05-08,27.95353126525879,30.160999298095703,202.5,168.62128737415333,-16.73022845720823
2017-05-09,28.29715919494629,30.145999908447266,203.5,170.60923170003372,-16.162539705143143
2017-05-10,28.29715919494629,30.23200035095215,205.5,171.095945342513,-16.741632436733333
2017-05-11,28.417024612426758,30.243999481201172,207.5,171.88889552710316,-17.16197805922739
2017-05-12,28.26519203186035,30.190000534057617,206.0,170.66523250742102,-17.152799753679115
2017-05-15,28.017465591430664,30.139999389648438,206.0,168.88927916504326,-18.014913026678027
2017-05-16,27.99349021911621,30.040000915527344,204.5,168.18489436221134,-17.75799786688932
2017-05-17,27.506013870239258,30.097999572753906,204.0,165.57519874292484,-18.835686890723114
2017-05-18,27.889606475830078,30.115999221801758,203.5,167.98467338449117,-17.452248951109983
2017-05-19,28.12933921813965,30.197999954223633,203.0,169.88995688434443,-16.3103660668254
2017-05-22,28.289165496826172,29.9950008392334,205.0,169.7067085637027,-17.216239725023076
2017-05-23,28.289165496826172,30.034000396728516,205.0,169.92736155095918,-17.108604121483328
2017-05-24,28.38506507873535,30.134000778198242,205.5,171.07111463436377,-16.753715506392332
2017-05-25,28.425018310546875,30.156999588012695,207.0,171.4426530960831,-17.177462272423625
2017-05-26,28.377065658569336,30.06100082397461,207.0,170.60859882884688,-17.580387039204403
2017-05-31,28.257205963134766,30.097999572753906,203.0,170.09707460112986,-16.208337634911395
2017-06-01,28.68073844909668,30.08099937438965,207.0,172.54905506886206,-16.642968565767124
2017-06-02,28.91248321533203,30.091999053955078,209.0,174.0068835126527,-16.743117936529806
2017-06-05,29.080305099487305,30.093000411987305,212.0,175.0227266679176,-17.44211006230302
2017-06-06,29.11227035522461,30.06800079345703,210.5,175.06955362804584,-16.831565972424777
2017-06-07,29.136247634887695,30.073999404907227,211.5,175.24869880656843,-17.140095126918
2017-06-08,29.43192481994629,30.165000915527344,213.0,177.56280782788235,-16.637179423529414
2017-06-09,28.600833892822266,30.086000442504883,212.0,172.09694023109188,-18.82219800420194
2017-06-12,28.16130256652832,30.17300033569336,207.5,169.94219835868427,-18.100145369308784
2017-06-13,28.417024612426758,30.155000686645508,208.0,171.38307934003024,-17.604288778831624
2017-06-14,28.488954544067383,30.204999923706055,207.0,172.10177396600412,-16.85904639323472
2017-06-15,28.32113265991211,30.197999954223633,208.0,171.04831255351746,-17.765234349270454
2017-06-16,28.664758682250977,30.229000091552734,211.5,173.30139856602037,-18.06080446051046
